"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0420","0420","Assens",2013,41325,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",36872,89.2244,4453,10.7756,,,,512.5871,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0430","0430","Faaborg-Midtfyn",2013,51409,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",44896,87.331,6513,12.669,,,,637.9631,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0440","0440","Kerteminde",2013,23787,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",20883,87.7917,2904,12.2083,,,,207.4424,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0450","0450","Nyborg",2013,31350,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",26753,85.3365,4597,14.6635,,,,277.1951,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0461","0461","Odense",2013,193370,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",149800,77.4681,43570,22.5319,,,,304.9496,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0479","0479","Svendborg",2013,58296,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",48196,82.6746,10100,17.3254,,,,416.8148,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0480","0480","Nordfyns",2013,29224,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",26243,89.7995,2981,10.2005,,,,453.0688,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0482","0482","Langeland",2013,12861,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",11300,87.8625,1561,12.1375,,,,291.0685,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0492","0492","Ærø",2013,6527,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",5699,87.3142,828,12.6858,,,,89.8288,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0510","0510","Haderslev",2013,56051,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",48632,86.7638,7419,13.2362,,,,814.3462,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0530","0530","Billund",2013,26357,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",23087,87.5934,3270,12.4066,,,,540.6704,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0540","0540","Sønderborg",2013,75732,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",63685,84.0926,12047,15.9074,,,,495.8344,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0550","0550","Tønder",2013,38686,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",33661,87.0108,5025,12.9892,,,,1185.2316,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0561","0561","Esbjerg",2013,115051,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",98047,85.2205,17004,14.7795,,,,758.9435,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0563","0563","Fanø",2013,3237,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",2748,84.8934,489,15.1066,,,,66.4584,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0573","0573","Varde",2013,49969,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",44818,89.6916,5151,10.3084,,,,1237.0305,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
