"area_code","area_name","land_area_sq_km","year","category","count"
"227600","Pohangina-Apiti",681.60448919,2013,"Residual Categories",48
"227700","Mount Taylor",3.18933622,2013,"Residual Categories",3
"227800","Taikorea",152.98062616,2013,"Residual Categories",75
"227900","Makino",1.71363474,2013,"Residual Categories",222
"228000","Sandon",4.48609783,2013,"Residual Categories",93
"228100","Kimbolton North",4.21263134,2013,"Residual Categories",147
"228200","Warwick",0.81519653,2013,"Residual Categories",90
"228300","Kimbolton West",1.16034697,2013,"Residual Categories",174
"228400","Feilding Central",6.65992139,2013,"Residual Categories",87
"228500","Kimbolton South",1.35446207,2013,"Residual Categories",108
"228600","Kauwhata",154.43310231,2013,"Residual Categories",150
"228700","Taonui",165.7661866,2013,"Residual Categories",63
"228800","Newbury",34.67449075,2013,"Residual Categories",120
"228901","Palmerston North Airport",7.47137709,2013,"Residual Categories",9
"229001","Milson North",1.03091714,2013,"Residual Categories",117
"229100","Cloverlea (Palmerston North City)",0.6760872,2013,"Residual Categories",129
"229201","Tremaine",4.25351069,2013,"Residual Categories",30
"229300","Milson South",1.22972828,2013,"Residual Categories",192
"229400","Whakarongo",51.23433718,2013,"Residual Categories",75
"229500","Westbrook",1.12917274,2013,"Residual Categories",282
"229600","Takaro North",1.11968719,2013,"Residual Categories",321
"229700","Pioneer West",2.36407077,2013,"Residual Categories",18
"229800","Palmerston North Hospital",1.07372261,2013,"Residual Categories",192
"229900","Highbury East",1.16070788,2013,"Residual Categories",354
"230000","Park West",0.92842032,2013,"Residual Categories",135
"230100","Takaro South",0.87652757,2013,"Residual Categories",216
"230200","Roslyn (Palmerston North City)",1.15069266,2013,"Residual Categories",231
"230300","Kelvin Grove West",0.78190041,2013,"Residual Categories",126
"230400","Kelvin Grove North",2.14178111,2013,"Residual Categories",51
"230500","Papaioea North",0.80387099,2013,"Residual Categories",198
"230600","Palmerston North Central",1.84379868,2013,"Residual Categories",207
"230700","Awapuni North",1.23350318,2013,"Residual Categories",363
"230800","Terrace End",1.2027971,2013,"Residual Categories",333
"230900","Maraetarata",2.4420837,2013,"Residual Categories",90
"231000","Papaioea South",0.60050728,2013,"Residual Categories",207
"231101","Royal Oak (Palmerston North City)",1.77498049,2013,"Residual Categories",48
"231200","West End",1.1613232,2013,"Residual Categories",276
"231300","Awapuni South",1.67138378,2013,"Residual Categories",192
"231400","Milverton",0.56450876,2013,"Residual Categories",189
"231500","Ruamahanga",1.53131831,2013,"Residual Categories",174
"231600","Esplanade",1.30575845,2013,"Residual Categories",183
"231700","Hokowhitu Central",0.91032182,2013,"Residual Categories",108
"231800","Hokowhitu East",1.24310273,2013,"Residual Categories",141
"231900","Turitea",9.72038203,2013,"Residual Categories",42
"232000","Ruahine",1.66249595,2013,"Residual Categories",108
"232101","Linton Camp",4.96998855,2013,"Residual Categories",162
"232200","Ashhurst",4.20711346,2013,"Residual Categories",147
"232300","Hokowhitu South",0.89526631,2013,"Residual Categories",90
"232400","Aokautere",7.11986251,2013,"Residual Categories",51
"232501","Pihauatua",141.86847085,2013,"Residual Categories",75
"232601","Aokautere Rural",85.7091922,2013,"Residual Categories",39
"232701","Poutoa",2.71602209,2013,"Residual Categories",120
"232702","Fitzherbert",4.28789211,2013,"Residual Categories",48
"232800","Norsewood",397.43727396,2013,"Residual Categories",105
"232900","Papatawa",230.05419523,2013,"Residual Categories",90
"233000","Mangatainoka",496.80948425,2013,"Residual Categories",132
"233100","Woodville",4.03940482,2013,"Residual Categories",135
"233200","Dannevirke West",2.07393805,2013,"Residual Categories",171
"233300","Dannevirke East",4.74184501,2013,"Residual Categories",303
"233400","Waitahora",538.21998264,2013,"Residual Categories",39
"233500","Kaitawa",583.1202019,2013,"Residual Categories",54
"233600","Pahiatua",3.87704991,2013,"Residual Categories",207
"233700","Nireaha-Eketāhuna",892.61708542,2013,"Residual Categories",87
"233801","Owahanga",1142.53992668,2013,"Residual Categories",54
"233900","Mara",69.09321449,2013,"Residual Categories",-999
"234001","Kere Kere",229.65007102,2013,"Residual Categories",84
"234100","Foxton Beach",2.64177693,2013,"Residual Categories",99
"234201","Foxton North",6.53907706,2013,"Residual Categories",120
"234301","Foxton South",4.03550804,2013,"Residual Categories",144
"234400","Waitarere",94.70267454,2013,"Residual Categories",132
"234500","Waikawa (Horowhenua District)",62.16248855,2013,"Residual Categories",84
"234600","Miranui",296.87956565,2013,"Residual Categories",120
"234700","Donnelly Park",1.90363244,2013,"Residual Categories",78
"234801","Ōhau-Manakau",41.74701837,2013,"Residual Categories",126
"234900","Kawiu South",1.02386946,2013,"Residual Categories",171
"235000","Makomako",0.85654902,2013,"Residual Categories",135
"235100","Kawiu North",1.75773119,2013,"Residual Categories",90
"235200","Levin Central",1.04758852,2013,"Residual Categories",87
"235301","Tararua",11.22928552,2013,"Residual Categories",87
"235400","Shannon",2.94401163,2013,"Residual Categories",156
"235500","Queenwood (Horowhenua District)",0.82605756,2013,"Residual Categories",177
"235600","Playford Park",0.85176029,2013,"Residual Categories",186
"235700","Fairfield (Horowhenua District)",1.73854813,2013,"Residual Categories",150
"235800","Taitoko",0.92013668,2013,"Residual Categories",282
"235900","Waiopehu",0.75925979,2013,"Residual Categories",123
"236000","Makahika",170.32284536,2013,"Residual Categories",72
"236100","Kimberley",129.36669275,2013,"Residual Categories",30
"236200","Kapiti Island",19.25851521,2013,"Residual Categories",-999
"236300","Ōtaki Beach",3.36054516,2013,"Residual Categories",114
"236401","Forest Lakes (Kapiti Coast District)",34.63367905,2013,"Residual Categories",21
"236500","Ōtaki",8.45902061,2013,"Residual Categories",318
"236600","Te Horo",31.86276716,2013,"Residual Categories",87
"236701","Waitohu",4.16017574,2013,"Residual Categories",87
"236800","Waikanae Beach",4.36515809,2013,"Residual Categories",171
"236900","Peka Peka",10.02003919,2013,"Residual Categories",33
"237001","Paraparaumu Beach North",2.45833152,2013,"Residual Categories",264
"237100","Paraparaumu Beach West",1.59436234,2013,"Residual Categories",135
"237200","Waikanae Park",7.35981038,2013,"Residual Categories",123
"237300","Paraparaumu Beach East",1.06717984,2013,"Residual Categories",132
"237401","Otaihanga",4.159788,2013,"Residual Categories",48
"237500","Paraparaumu North",3.53367667,2013,"Residual Categories",171
"237600","Waikanae West",4.68143267,2013,"Residual Categories",168
"237700","Ōtaki Forks",87.31788455,2013,"Residual Categories",30
"237800","Paraparaumu Central",4.46420657,2013,"Residual Categories",303
"237900","Maungakotukutuku",112.69490584,2013,"Residual Categories",69
"238000","Raumati Beach West",1.75001199,2013,"Residual Categories",156
"238100","Waikanae East",3.18744767,2013,"Residual Categories",162
"238200","Tararua Forest Park",365.62524595,2013,"Residual Categories",-999
"238300","Raumati Beach East",1.42429296,2013,"Residual Categories",120
"238400","Paraparaumu East",2.51185174,2013,"Residual Categories",216
"238500","Raumati South",5.41901416,2013,"Residual Categories",246
"238600","Paekākāriki",6.150735,2013,"Residual Categories",117
"238700","Mana Island",2.11347599,2013,"Residual Categories",-999
"238800","Pukerua Bay",8.17173435,2013,"Residual Categories",102
"238900","Paekākāriki Hill",35.77000234,2013,"Residual Categories",27
"239000","Plimmerton",5.15585623,2013,"Residual Categories",165
"239100","Titahi Bay North",2.00935371,2013,"Residual Categories",222
"239200","Titahi Bay South",3.53333151,2013,"Residual Categories",447
"239300","Elsdon-Takapuwahia",10.29485167,2013,"Residual Categories",267
"239401","Pāuatahanui",75.73116976,2013,"Residual Categories",105
"239500","Onepoto",2.24148185,2013,"Residual Categories",177
"239600","Camborne",0.8376535,2013,"Residual Categories",117
"239801","Paremata",1.61321865,2013,"Residual Categories",120
"239900","Porirua Central",6.72524865,2013,"Residual Categories",75
"240000","Papakōwhai",1.43021934,2013,"Residual Categories",111
"240100","Aotea",2.67903312,2013,"Residual Categories",84
"240201","Postgate",1.58853313,2013,"Residual Categories",150
"240300","Ascot Park",1.11960262,2013,"Residual Categories",264
"240401","Whitby",1.73895907,2013,"Residual Categories",141
"240500","Porirua East",1.20976456,2013,"Residual Categories",303
"240601","Endeavour West",1.43391653,2013,"Residual Categories",45
"240602","Endeavour East",1.90406007,2013,"Residual Categories",75
"240700","Cannons Creek North",1.05701331,2013,"Residual Categories",459
"240801","Waitangirua Tairangi",0.51441879,2013,"Residual Categories",186
"240802","Waitangirua Corinna",0.7095867,2013,"Residual Categories",360
"240900","Rānui Heights",2.35415722,2013,"Residual Categories",201
"241000","Cannons Creek East",1.45607258,2013,"Residual Categories",489
"241100","Cannons Creek South",1.4079365,2013,"Residual Categories",189
"241200","Akatarawa",334.14766044,2013,"Residual Categories",57
"241300","Riverstone Terraces",2.23627391,2013,"Residual Categories",66
"241400","Heretaunga",3.26094579,2013,"Residual Categories",114
"241500","Birchville-Brown Owl",8.98518311,2013,"Residual Categories",267
"241600","Poets Block",1.24243802,2013,"Residual Categories",120
"241700","Brentwood (Upper Hutt City)",0.98266305,2013,"Residual Categories",186
"241800","Silverstream (Upper Hutt City)",2.64412631,2013,"Residual Categories",126
"241900","Elderslea",1.39528775,2013,"Residual Categories",156
"242000","Trentham North",1.0238656,2013,"Residual Categories",222
"242100","Totara Park",1.72406496,2013,"Residual Categories",192
"242200","Trentham South",8.12478366,2013,"Residual Categories",222
"242300","Mangaroa",154.56821504,2013,"Residual Categories",96
"242400","Ebdentown",0.91108117,2013,"Residual Categories",195
"242500","Wallaceville",0.70170605,2013,"Residual Categories",177
"242600","Maoribank",3.48570624,2013,"Residual Categories",378
"242700","Te Marua",5.4633753,2013,"Residual Categories",69
"242800","Pinehaven",5.59087187,2013,"Residual Categories",96
"242900","Clouston Park",1.15104865,2013,"Residual Categories",177
"243000","Upper Hutt Central",2.2368061,2013,"Residual Categories",36
"243100","Belmont Park",29.45869931,2013,"Residual Categories",15
"243200","Maungaraki",2.12288966,2013,"Residual Categories",201
"243300","Korokoro",1.84546091,2013,"Residual Categories",51
"243400","Kelson",5.35851101,2013,"Residual Categories",138
"243500","Normandale",1.44659238,2013,"Residual Categories",120
"243600","Belmont (Lower Hutt City)",2.36188885,2013,"Residual Categories",105
"243700","Petone Central",1.3017313,2013,"Residual Categories",102
"243800","Tirohanga",1.18099976,2013,"Residual Categories",54
"243900","Manor Park",1.59236388,2013,"Residual Categories",66
"244000","Alicetown-Melling",1.25541215,2013,"Residual Categories",243
"244100","Taita North",1.14503935,2013,"Residual Categories",357
"244200","Boulcott",1.58212951,2013,"Residual Categories",120
"244300","Hutt Central North",1.07097115,2013,"Residual Categories",99
"244400","Avalon West",1.21143925,2013,"Residual Categories",213
"244500","Stokes Valley Central",1.48947253,2013,"Residual Categories",216
"244600","Taita South",3.3995577,2013,"Residual Categories",366
"244700","Petone East",1.62863007,2013,"Residual Categories",255
"244800","Hutt Central South",1.29481786,2013,"Residual Categories",153
"244900","Stokes Valley North",4.79591921,2013,"Residual Categories",234
"245000","Petone Esplanade",0.97435723,2013,"Residual Categories",177
"245100","Epuni West",0.98681157,2013,"Residual Categories",270
"245200","Avalon East",0.81383924,2013,"Residual Categories",258
"245300","Woburn",0.61853196,2013,"Residual Categories",72
"245400","Naenae Central",1.3852275,2013,"Residual Categories",348
"245500","Waterloo West",0.72699777,2013,"Residual Categories",81
"245600","Epuni East",1.00381877,2013,"Residual Categories",201
"245700","Gracefield",3.74657298,2013,"Residual Categories",9
"245800","Moera",0.62971545,2013,"Residual Categories",165
"245900","Delaney",2.06844269,2013,"Residual Categories",330
"246001","Waiwhetu North",0.64154877,2013,"Residual Categories",90
"246002","Waiwhetu South",1.03819263,2013,"Residual Categories",231
"246100","Waterloo East",1.0814609,2013,"Residual Categories",120
"246200","Naenae North",2.6081445,2013,"Residual Categories",249
"246300","Manuka",1.3143085,2013,"Residual Categories",78
"246400","Naenae South",1.18224139,2013,"Residual Categories",306
"246500","Towai",5.00726363,2013,"Residual Categories",-999
"246600","Arakura",1.96177017,2013,"Residual Categories",207
"246700","Eastern Bays",1.92616916,2013,"Residual Categories",99
"246800","Pencarrow",268.40010726,2013,"Residual Categories",36
"246900","Wainuiomata West",2.10583367,2013,"Residual Categories",315
"247000","Glendale",3.20912732,2013,"Residual Categories",393
"247100","Wainuiomata Central",1.2628877,2013,"Residual Categories",105
"247200","Eastbourne",1.92754129,2013,"Residual Categories",153
"247300","Homedale East",2.92910432,2013,"Residual Categories",198
"247400","Homedale West",1.31102991,2013,"Residual Categories",234
"247501","Mākara-Ohariu",177.19901121,2013,"Residual Categories",78
"247600","Tawa North",1.44407523,2013,"Residual Categories",234
"247700","Linden",1.11886482,2013,"Residual Categories",231
"247800","Tawa South",2.54809131,2013,"Residual Categories",138
"247900","Tawa Central",1.53174675,2013,"Residual Categories",117
"248000","Grenada North",5.78908666,2013,"Residual Categories",90
"248101","Churton Park North",2.30585306,2013,"Residual Categories",87
"248102","Glenside-Churton Park East",2.48377597,2013,"Residual Categories",21
"248200","Takapu-Horokiwi",19.10182288,2013,"Residual Categories",24
"248301","Churton Park South",1.26594404,2013,"Residual Categories",132
"248400","Johnsonville West",1.17693046,2013,"Residual Categories",180
"248500","Grenada Village",1.45200701,2013,"Residual Categories",48
"248600","Johnsonville North",0.894729,2013,"Residual Categories",177
"248701","Paparangi",1.25917134,2013,"Residual Categories",96
"248800","Ngaio North",0.82388533,2013,"Residual Categories",105
"248900","Johnsonville Central",0.95171371,2013,"Residual Categories",162
"249000","Broadmeadows",0.64213679,2013,"Residual Categories",147
"249101","Crofton Downs",1.57145384,2013,"Residual Categories",84
"249200","Johnsonville South",0.71079713,2013,"Residual Categories",87
"249300","Khandallah Reserve",1.16610054,2013,"Residual Categories",75
